CustomerID,Signup_Date,Churn_Date,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,TechSupport,StreamingTV,SeniorCitizen,Churn
CUST02388,1/16/2023,3/6/2025,26,96.55,2510.3,Month-to-month,Mailed Check,DSL,No,No,0,1
CUST02389,6/15/2021,,51,70.52,4019.64,Month-to-month,PayPal,DSL,No,No,1,0
CUST02390,3/31/2019,,22,47.09,1506.88,One year,Electronic Check,Fiber optic,Yes,Yes,0,0
CUST02391,4/21/2021,7/29/2025,52,44.85,2332.2,Month-to-month,Electronic Check,No service,No,No,0,1
CUST02392,1/16/2021,,36,69.48,3335.04,Two year,Mailed Check,DSL,No,No,1,0
CUST02393,10/17/2022,,40,68.93,4066.87,Month-to-month,Credit Card,Fiber optic,No,No,0,0
CUST02394,1/13/2023,,45,67.93,4007.87,Month-to-month,PayPal,Fiber optic,No,No,0,0
CUST02395,5/1/2020,,44,62.37,2744.28,Month-to-month,PayPal,DSL,No,No,1,0
CUST02396,6/28/2021,4/8/2025,46,47.29,2175.34,Month-to-month,Electronic Check,Fiber optic,No,No,0,1
CUST02397,6/4/2022,,4,49.87,1845.19,One year,Credit Card,Fiber optic,No,No,0,0
CUST02398,8/6/2020,,11,75.08,1877,One year,Mailed Check,DSL,Yes,Yes,1,0
CUST02399,3/21/2023,4/9/2025,25,30.25,756.25,Month-to-month,Electronic Check,DSL,No,Yes,1,1
CUST02400,3/14/2023,7/26/2026,41,65.23,2674.43,Month-to-month,Electronic Check,Fiber optic,No,Yes,1,1
CUST02401,5/25/2023,,1,57.88,2025.8,Month-to-month,PayPal,Fiber optic,No,No,0,0
CUST02402,7/8/2021,,52,21.42,1242.36,Month-to-month,PayPal,Fiber optic,No,No,1,0
CUST02403,4/24/2020,,6,49.6,2033.6,Month-to-month,Credit Card,Fiber optic,Yes,Yes,1,0
CUST02404,12/29/2021,,53,39.69,2143.26,Month-to-month,Mailed Check,DSL,No,Yes,0,0
CUST02405,5/4/2020,2/28/2021,10,95.57,955.7,Month-to-month,PayPal,DSL,No,Yes,0,1
CUST02406,9/25/2020,,31,75.06,3452.76,Month-to-month,PayPal,DSL,No,No,0,0
CUST02407,7/15/2023,,60,92.81,5568.6,Month-to-month,Mailed Check,DSL,No,No,1,0
CUST02408,5/26/2023,8/8/2026,39,92.2,3595.8,Month-to-month,PayPal,Fiber optic,Yes,No,1,1
CUST02409,8/18/2021,,28,70.71,2262.72,Month-to-month,Electronic Check,DSL,No,No,0,0
CUST02410,9/7/2023,3/5/2024,6,92.15,552.9,Two year,Electronic Check,Fiber optic,No,No,1,1
CUST02411,2/2/2020,,5,58.1,1626.8,Two year,Mailed Check,DSL,Yes,No,1,0
CUST02412,1/23/2021,,17,42.44,763.92,One year,Electronic Check,DSL,No,No,0,0
CUST02413,10/21/2022,1/14/2024,15,47.26,708.9,Month-to-month,Electronic Check,Fiber optic,No,Yes,0,1
CUST02414,3/14/2022,,24,83.51,3924.97,One year,Electronic Check,Fiber optic,No,No,0,0
CUST02415,6/21/2021,,6,75.87,4324.59,One year,Credit Card,DSL,Yes,No,1,0
CUST02416,8/3/2021,10/16/2024,39,92.15,3593.85,Month-to-month,Credit Card,Fiber optic,Yes,Yes,0,1
CUST02417,4/25/2023,7/24/2023,3,97.24,291.72,One year,Electronic Check,Fiber optic,No,No,1,1
CUST02418,7/31/2020,,47,82.53,4621.68,Two year,Electronic Check,DSL,Yes,No,1,0
CUST02419,5/13/2023,,25,65.78,3420.56,Month-to-month,Electronic Check,Fiber optic,Yes,No,0,0
CUST02420,2/21/2021,1/26/2026,60,92.91,5574.6,Two year,Mailed Check,DSL,No,No,0,1
CUST02421,10/26/2021,,26,76.65,2836.05,One year,Electronic Check,DSL,Yes,Yes,1,0
CUST02422,12/16/2021,,40,68.75,3506.25,Month-to-month,Credit Card,Fiber optic,Yes,No,1,0
CUST02423,5/7/2021,,42,85.07,4763.92,Month-to-month,PayPal,No service,Yes,No,1,0
CUST02424,11/28/2019,9/13/2022,34,39.93,1357.62,Two year,Mailed Check,DSL,No,No,0,1
CUST02425,7/31/2023,2/20/2025,19,65.06,1236.14,Month-to-month,PayPal,No service,No,No,1,1
CUST02426,2/13/2020,,46,91.24,5383.16,One year,Mailed Check,Fiber optic,No,No,0,0
CUST02427,6/29/2023,,39,45.08,1848.28,Month-to-month,PayPal,No service,No,Yes,0,0
CUST02428,5/23/2022,,4,90.46,3618.4,Month-to-month,PayPal,DSL,Yes,Yes,1,0
CUST02429,10/11/2019,,50,50.73,2891.61,One year,PayPal,Fiber optic,No,No,0,0
CUST02430,11/23/2023,,53,31.87,1880.33,Month-to-month,PayPal,Fiber optic,Yes,No,1,0
CUST02431,5/27/2020,5/22/2021,12,45.73,548.76,Month-to-month,Credit Card,DSL,No,No,1,1
CUST02432,4/17/2019,,41,62.34,2555.94,Two year,PayPal,Fiber optic,Yes,No,0,0
CUST02433,8/6/2022,,32,57.02,3079.08,Two year,Mailed Check,Fiber optic,Yes,Yes,0,0
CUST02434,9/11/2021,,29,92.03,4049.32,One year,Mailed Check,Fiber optic,No,Yes,1,0
CUST02435,11/26/2023,,1,95.77,861.93,Month-to-month,Electronic Check,No service,No,Yes,1,0
CUST02436,1/30/2021,,13,78.23,1095.22,One year,PayPal,DSL,No,No,0,0
CUST02437,2/9/2022,,55,25.35,1394.25,One year,Mailed Check,No service,No,No,1,0
CUST02438,7/30/2019,,43,51.17,2404.99,One year,Mailed Check,DSL,No,No,1,0
CUST02439,12/27/2022,,60,35.45,2127,Month-to-month,Mailed Check,Fiber optic,No,Yes,0,0
CUST02440,9/29/2023,,52,81.6,4651.2,Two year,PayPal,DSL,Yes,No,0,0
CUST02441,11/22/2021,9/7/2024,34,76.95,2616.3,Two year,Mailed Check,Fiber optic,No,No,0,1
CUST02442,10/10/2023,,19,49.1,2356.8,Two year,Electronic Check,No service,Yes,Yes,1,0
CUST02443,9/13/2019,,13,82.22,4357.66,Two year,Credit Card,DSL,Yes,No,0,0
CUST02444,8/6/2020,,3,57.9,2084.4,Month-to-month,Electronic Check,Fiber optic,Yes,No,0,0
CUST02445,6/21/2019,,51,37.87,2272.2,Two year,Mailed Check,DSL,Yes,No,1,0
CUST02446,4/12/2023,6/25/2026,39,20.24,789.36,Month-to-month,Electronic Check,DSL,No,Yes,1,1
CUST02447,11/25/2019,,33,48.49,2424.5,One year,Credit Card,DSL,Yes,No,1,0
CUST02448,7/12/2020,,34,69.65,4179,Month-to-month,PayPal,Fiber optic,No,No,1,0
CUST02449,7/9/2021,,45,64.95,3247.5,Month-to-month,Mailed Check,DSL,No,Yes,0,0
CUST02450,11/17/2021,,15,82.69,3224.91,Two year,Mailed Check,Fiber optic,Yes,No,1,0
CUST02451,10/29/2019,2/10/2023,40,96.53,3861.2,One year,Mailed Check,Fiber optic,No,No,0,1
CUST02452,8/29/2023,,11,58.78,646.58,One year,Electronic Check,Fiber optic,Yes,No,1,0
CUST02453,6/14/2021,,44,45.13,2391.89,Month-to-month,PayPal,Fiber optic,No,No,0,0
CUST02454,7/7/2019,10/5/2019,3,90.66,271.98,One year,Mailed Check,DSL,No,Yes,1,1
CUST02455,3/30/2020,,24,36,1044,Month-to-month,PayPal,DSL,No,No,1,0
CUST02456,7/31/2023,,16,84.86,4327.86,Month-to-month,Mailed Check,DSL,Yes,No,0,0
CUST02457,7/12/2021,,42,35.06,1472.52,One year,Credit Card,Fiber optic,No,Yes,0,0
CUST02458,12/17/2023,,1,93.9,4601.1,Month-to-month,Credit Card,Fiber optic,Yes,Yes,1,0
CUST02459,12/16/2020,11/11/2021,11,68.41,752.51,Month-to-month,Mailed Check,Fiber optic,Yes,Yes,0,1
CUST02460,2/24/2019,,6,43.65,1833.3,Month-to-month,PayPal,DSL,No,Yes,1,0
CUST02461,4/29/2021,10/21/2022,18,24.85,447.3,One year,Electronic Check,DSL,No,No,0,1
CUST02462,4/20/2019,,50,90.78,4992.9,Month-to-month,PayPal,DSL,No,No,1,0
CUST02463,3/22/2021,,26,61.88,2103.92,Month-to-month,PayPal,No service,No,No,1,0
CUST02464,10/25/2021,,23,60.33,1628.91,Month-to-month,Mailed Check,DSL,No,No,0,0
CUST02465,2/4/2021,,43,39.86,2272.02,Month-to-month,Credit Card,Fiber optic,No,Yes,0,0
CUST02466,4/27/2020,,26,50.08,2453.92,Month-to-month,Credit Card,Fiber optic,Yes,No,1,0
CUST02467,3/1/2021,,26,76.05,3574.35,Two year,PayPal,DSL,No,No,1,0
CUST02468,6/17/2019,,38,88.22,4763.88,One year,PayPal,Fiber optic,No,No,1,0
CUST02469,2/6/2021,,13,43.85,1447.05,Month-to-month,Mailed Check,Fiber optic,No,No,0,0
CUST02470,4/4/2020,,34,36.34,1344.58,One year,Mailed Check,DSL,Yes,No,1,0
CUST02471,2/27/2019,,1,43.69,1310.7,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST02472,10/14/2020,9/23/2024,48,22.31,1070.88,Month-to-month,Mailed Check,Fiber optic,No,No,0,1
CUST02473,7/22/2019,,46,71.52,3790.56,Month-to-month,PayPal,DSL,Yes,Yes,0,0
CUST02474,9/15/2023,,5,53.71,1826.14,One year,Mailed Check,Fiber optic,No,No,0,0
CUST02475,1/3/2023,11/8/2027,59,49.49,2919.91,One year,Mailed Check,DSL,Yes,No,0,1
CUST02476,8/24/2022,,6,82.06,1969.44,Month-to-month,Credit Card,Fiber optic,No,Yes,1,0
CUST02477,11/17/2020,11/2/2023,36,99.44,3579.84,One year,Mailed Check,Fiber optic,Yes,No,1,1
CUST02478,6/9/2023,,19,55.73,1337.52,Month-to-month,PayPal,Fiber optic,No,No,0,0
CUST02479,10/27/2019,,47,50.56,2881.92,One year,Mailed Check,Fiber optic,No,Yes,1,0
CUST02480,10/9/2019,,54,32.56,1921.04,Month-to-month,Credit Card,Fiber optic,No,No,1,0
CUST02481,3/20/2019,,36,55.53,2221.2,Month-to-month,PayPal,DSL,No,Yes,0,0
CUST02482,8/10/2020,,59,45.13,2707.8,Month-to-month,PayPal,Fiber optic,Yes,No,1,0
CUST02483,8/27/2023,,38,94.95,4462.65,Month-to-month,PayPal,Fiber optic,No,No,1,0
CUST02484,8/25/2021,,23,56.48,2654.56,One year,Electronic Check,Fiber optic,Yes,No,0,0
CUST02485,11/26/2022,,23,35.82,1217.88,Month-to-month,Credit Card,Fiber optic,No,Yes,0,0
CUST02486,8/30/2023,1/6/2028,53,68.52,3631.56,Month-to-month,Credit Card,Fiber optic,Yes,No,1,1
CUST02487,10/12/2019,,18,42.78,941.16,Two year,Electronic Check,Fiber optic,No,No,0,0
CUST02488,4/4/2023,,15,66.92,1405.32,One year,Mailed Check,Fiber optic,Yes,Yes,1,0
CUST02489,12/15/2022,2/27/2026,39,45.82,1786.98,Month-to-month,Electronic Check,Fiber optic,Yes,No,0,1
CUST02490,8/18/2021,,13,21.36,1003.92,Two year,Credit Card,Fiber optic,No,Yes,0,0
CUST02491,7/7/2021,,30,24.19,1233.69,One year,Credit Card,Fiber optic,No,No,0,0
CUST02492,6/14/2022,,60,46.12,2767.2,Month-to-month,PayPal,Fiber optic,Yes,Yes,0,0
CUST02493,1/11/2019,,26,58.17,2501.31,One year,Electronic Check,DSL,Yes,Yes,1,0
CUST02494,6/12/2019,6/26/2022,37,31.34,1159.58,Month-to-month,Credit Card,Fiber optic,No,Yes,1,1
CUST02495,2/8/2019,,1,86.54,519.24,Month-to-month,Credit Card,DSL,No,No,1,0
CUST02496,6/8/2020,10/31/2021,17,50,850,One year,Mailed Check,Fiber optic,No,No,1,1
CUST02497,3/17/2020,,12,22.04,1102,Month-to-month,PayPal,DSL,No,No,1,0
CUST02498,9/7/2023,,27,54.74,2846.48,One year,Electronic Check,DSL,No,No,1,0
CUST02499,11/3/2019,7/20/2022,33,45.91,1515.03,One year,Electronic Check,DSL,Yes,No,1,1
CUST02500,1/28/2022,8/26/2022,7,34.24,239.68,Two year,Mailed Check,No service,Yes,Yes,1,1
CUST02501,1/29/2023,,36,69.05,2762,Month-to-month,Electronic Check,Fiber optic,No,No,0,0
CUST02502,5/31/2022,,5,80.84,2586.88,One year,Electronic Check,Fiber optic,Yes,No,0,0
CUST02503,12/16/2021,9/1/2024,33,71.49,2359.17,Month-to-month,Mailed Check,Fiber optic,No,No,0,1
CUST02504,5/16/2021,12/7/2022,19,45.92,872.48,Month-to-month,Electronic Check,DSL,No,Yes,1,1
CUST02505,8/16/2019,6/6/2021,22,80.52,1771.44,One year,Mailed Check,DSL,No,No,1,1
CUST02506,5/9/2023,,8,23.15,578.75,Month-to-month,Electronic Check,Fiber optic,No,No,0,0
CUST02507,8/13/2020,,52,60.94,3290.76,Month-to-month,PayPal,DSL,Yes,No,0,0
CUST02508,5/1/2020,,33,77.82,2957.16,One year,PayPal,Fiber optic,No,No,1,0
CUST02509,9/8/2020,,17,77.09,2004.34,Month-to-month,PayPal,DSL,No,Yes,1,0
CUST02510,9/7/2019,5/13/2024,57,59.73,3404.61,Month-to-month,Credit Card,Fiber optic,Yes,No,1,1
CUST02511,4/8/2019,,35,94.16,5084.64,Month-to-month,Mailed Check,DSL,No,No,0,0
CUST02512,5/3/2020,,53,31.19,1871.4,One year,PayPal,DSL,Yes,Yes,1,0
CUST02513,5/9/2021,7/17/2025,51,28.18,1437.18,Two year,Credit Card,DSL,No,No,1,1
CUST02514,8/1/2022,,37,33.07,1554.29,Month-to-month,Credit Card,DSL,No,No,0,0
CUST02515,6/14/2023,,17,77.11,3778.39,Month-to-month,Credit Card,Fiber optic,No,No,1,0
CUST02516,6/29/2022,,45,27.35,1285.45,Month-to-month,Mailed Check,Fiber optic,No,Yes,0,0
CUST02517,7/25/2021,,29,48.83,2783.31,One year,Credit Card,Fiber optic,Yes,No,1,0
CUST02518,5/9/2019,,25,48.57,1359.96,Month-to-month,Electronic Check,Fiber optic,No,No,0,0
CUST02519,8/16/2019,,37,26.49,1562.91,One year,Electronic Check,Fiber optic,No,No,1,0
CUST02520,9/10/2023,,31,47.49,2801.91,Two year,Mailed Check,Fiber optic,No,Yes,0,0
CUST02521,10/20/2021,,50,25.57,1380.78,Two year,Credit Card,Fiber optic,No,No,0,0
CUST02522,5/7/2022,,16,52.04,2029.56,Month-to-month,Credit Card,Fiber optic,Yes,No,1,0
CUST02523,1/2/2022,,49,24.97,1323.41,Month-to-month,Mailed Check,Fiber optic,No,No,0,0
CUST02524,2/3/2019,11/24/2020,22,53.31,1172.82,Two year,Electronic Check,Fiber optic,Yes,Yes,1,1
CUST02525,7/18/2022,,50,83.18,4325.36,Two year,PayPal,DSL,Yes,No,1,0
CUST02526,11/21/2021,,30,75.57,2493.81,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST02527,3/23/2022,,44,63.85,3511.75,Two year,Mailed Check,Fiber optic,No,Yes,1,0
CUST02528,5/10/2020,10/27/2022,30,27.16,814.8,One year,PayPal,Fiber optic,No,Yes,1,1
CUST02529,1/11/2023,10/17/2027,58,36.58,2121.64,Month-to-month,PayPal,No service,No,Yes,1,1
CUST02530,10/22/2019,,38,32.72,1930.48,Two year,PayPal,Fiber optic,Yes,No,1,0
CUST02531,8/19/2020,,56,81.02,4699.16,Two year,Credit Card,DSL,No,No,0,0
CUST02532,5/29/2021,7/28/2021,2,89.49,178.98,One year,Mailed Check,Fiber optic,No,Yes,1,1
CUST02533,1/4/2019,7/22/2021,31,38.19,1183.89,Month-to-month,Mailed Check,Fiber optic,No,Yes,0,1
CUST02534,6/13/2022,,8,24.52,760.12,Month-to-month,Mailed Check,DSL,No,Yes,1,0
CUST02535,12/23/2020,5/17/2022,17,74.68,1269.56,One year,Mailed Check,Fiber optic,Yes,No,0,1
CUST02536,5/7/2020,,5,21.94,789.84,One year,PayPal,No service,No,No,1,0
CUST02537,3/14/2022,,25,71.43,1928.61,Two year,Credit Card,Fiber optic,No,Yes,0,0
CUST02538,5/3/2021,,41,75.78,3864.78,One year,Mailed Check,Fiber optic,Yes,Yes,1,0
CUST02539,1/19/2020,3/28/2024,51,58.3,2973.3,One year,Electronic Check,Fiber optic,Yes,Yes,1,1
CUST02540,9/22/2022,,15,23.37,981.54,Two year,Electronic Check,DSL,Yes,Yes,0,0
CUST02541,9/30/2022,5/12/2026,44,80.68,3549.92,Month-to-month,PayPal,DSL,No,Yes,1,1
CUST02542,6/25/2019,3/6/2023,45,96,4320,Month-to-month,Credit Card,DSL,Yes,No,0,1
CUST02543,12/8/2021,3/3/2023,15,96.35,1445.25,One year,PayPal,Fiber optic,No,Yes,0,1
CUST02544,1/8/2021,,52,31.01,1860.6,One year,PayPal,DSL,No,No,1,0
CUST02545,5/19/2019,,21,45.56,1321.24,Month-to-month,Mailed Check,Fiber optic,Yes,Yes,1,0
CUST02546,12/13/2021,3/2/2024,27,51,1377,One year,PayPal,Fiber optic,No,Yes,0,1
CUST02547,1/19/2022,,23,70.75,1627.25,Month-to-month,Electronic Check,DSL,No,Yes,0,0
CUST02548,11/5/2021,8/21/2024,34,51.66,1756.44,Month-to-month,PayPal,Fiber optic,No,Yes,0,1
CUST02549,5/30/2023,4/14/2026,35,60.82,2128.7,Month-to-month,Electronic Check,Fiber optic,No,No,0,1
CUST02550,11/5/2021,,1,43.17,2374.35,Two year,Credit Card,DSL,No,No,0,0
CUST02551,2/8/2022,,45,21.88,1072.12,One year,Mailed Check,Fiber optic,No,No,0,0
CUST02552,2/11/2019,7/20/2023,54,77.18,4167.72,Month-to-month,Electronic Check,Fiber optic,Yes,No,1,1
CUST02553,3/10/2021,,17,53.2,1330,Two year,PayPal,DSL,No,No,1,0
CUST02554,11/24/2023,,16,25.44,992.16,Month-to-month,Mailed Check,Fiber optic,Yes,No,0,0
CUST02555,8/20/2021,,19,36.01,1800.5,One year,Credit Card,DSL,No,Yes,1,0
CUST02556,3/31/2019,,6,22.88,1349.92,Month-to-month,Credit Card,Fiber optic,No,No,0,0
CUST02557,7/25/2022,9/12/2024,26,38.36,997.36,Month-to-month,Electronic Check,DSL,No,Yes,1,1
CUST02558,3/3/2021,,44,59.32,2610.08,Month-to-month,Mailed Check,Fiber optic,No,Yes,1,0
CUST02559,2/3/2021,1/13/2025,48,47.95,2301.6,One year,PayPal,No service,No,Yes,0,1
CUST02560,6/3/2020,10/10/2024,53,26.45,1401.85,Month-to-month,PayPal,Fiber optic,No,Yes,1,1
CUST02561,3/11/2023,12/30/2024,22,90.53,1991.66,Two year,Electronic Check,Fiber optic,No,No,1,1
CUST02562,2/3/2019,7/3/2019,5,60.73,303.65,One year,Mailed Check,DSL,No,No,1,1
CUST02563,1/1/2021,12/17/2023,36,86.32,3107.52,Month-to-month,Credit Card,DSL,No,Yes,0,1
CUST02564,6/3/2023,5/7/2028,60,51.77,3106.2,Month-to-month,Electronic Check,DSL,No,No,1,1
CUST02565,5/19/2019,,12,32.18,1834.26,Month-to-month,Credit Card,Fiber optic,No,Yes,1,0
CUST02566,12/7/2020,,31,20.59,1008.91,Month-to-month,Mailed Check,DSL,No,No,0,0
CUST02567,5/8/2020,1/28/2022,21,70.21,1474.41,Month-to-month,Mailed Check,Fiber optic,No,Yes,0,1
CUST02568,2/10/2023,12/31/2024,23,69.82,1605.86,Two year,Electronic Check,DSL,No,No,1,1
CUST02569,9/7/2022,,14,41.25,618.75,Month-to-month,Electronic Check,Fiber optic,No,Yes,1,0
CUST02570,7/10/2022,,58,49.94,2996.4,One year,Credit Card,DSL,No,No,0,0
CUST02571,8/1/2019,,37,51.07,1940.66,Two year,PayPal,Fiber optic,Yes,Yes,1,0
CUST02572,4/30/2023,10/21/2024,18,86.79,1562.22,One year,PayPal,DSL,No,No,1,1
CUST02573,4/6/2022,4/1/2023,12,80.33,963.96,Month-to-month,Mailed Check,No service,Yes,No,0,1
CUST02574,2/14/2023,,48,40.5,1984.5,One year,Mailed Check,Fiber optic,Yes,No,1,0
CUST02575,3/30/2023,,44,35.66,1996.96,Month-to-month,Electronic Check,Fiber optic,No,Yes,1,0
CUST02576,11/11/2020,,60,91.83,5509.8,Two year,Credit Card,DSL,No,Yes,0,0
CUST02577,10/1/2019,,59,51.41,3084.6,Month-to-month,Electronic Check,Fiber optic,Yes,No,1,0
CUST02578,4/1/2019,4/25/2020,13,72.04,936.52,One year,PayPal,Fiber optic,Yes,Yes,0,1
CUST02579,12/22/2020,,32,56.13,2525.85,Month-to-month,Electronic Check,Fiber optic,Yes,No,0,0
CUST02580,1/23/2022,,48,55.64,2893.28,Month-to-month,PayPal,DSL,Yes,Yes,1,0
CUST02581,11/24/2020,,13,97.42,1558.72,Month-to-month,Mailed Check,Fiber optic,No,Yes,0,0
CUST02582,7/25/2023,,16,73.75,3318.75,One year,Electronic Check,DSL,No,No,1,0
CUST02583,8/9/2022,,48,81.6,4080,One year,Mailed Check,DSL,No,Yes,1,0
CUST02584,12/25/2019,,16,36.37,1054.73,One year,PayPal,Fiber optic,Yes,Yes,0,0
CUST02585,8/28/2023,,56,29.02,1654.14,Month-to-month,PayPal,DSL,No,No,1,0
CUST02586,5/15/2023,10/6/2024,17,51,867,One year,Mailed Check,DSL,Yes,No,1,1
CUST02587,11/3/2022,,14,28.54,884.74,Month-to-month,Mailed Check,No service,No,No,1,0
CUST02588,8/9/2021,,15,94.65,4259.25,One year,PayPal,DSL,No,Yes,0,0
CUST02589,11/25/2022,,13,36.45,874.8,Two year,Credit Card,DSL,No,No,1,0
CUST02590,9/7/2021,,54,80.78,4685.24,Month-to-month,PayPal,DSL,Yes,Yes,1,0
CUST02591,7/17/2022,,16,78.86,2050.36,One year,Credit Card,Fiber optic,Yes,No,0,0
CUST02592,1/9/2020,,54,43.89,2545.62,One year,PayPal,Fiber optic,Yes,No,1,0
CUST02593,7/20/2023,11/1/2026,40,75.18,3007.2,Month-to-month,Mailed Check,Fiber optic,No,Yes,1,1
CUST02594,10/4/2019,,23,37.15,1597.45,One year,Credit Card,Fiber optic,No,Yes,0,0
CUST02595,5/10/2019,,10,67.46,3777.76,Month-to-month,Credit Card,Fiber optic,Yes,No,1,0
CUST02596,1/6/2023,,50,44.27,2390.58,One year,Credit Card,Fiber optic,No,Yes,1,0
CUST02597,5/9/2023,,7,57.1,399.7,One year,PayPal,Fiber optic,No,No,0,0
CUST02598,7/26/2021,3/23/2022,8,71.83,574.64,Two year,PayPal,DSL,No,No,0,1
CUST02599,3/17/2019,1/20/2024,59,38.38,2264.42,One year,Mailed Check,Fiber optic,No,No,1,1
CUST02600,8/23/2020,,6,91.22,820.98,Two year,Mailed Check,No service,Yes,No,0,0
CUST02601,2/17/2020,,44,87.48,4024.08,Month-to-month,Credit Card,Fiber optic,No,Yes,1,0
CUST02602,3/31/2019,,43,37.34,2165.72,Two year,Electronic Check,Fiber optic,No,No,1,0
CUST02603,6/9/2023,1/24/2026,32,21.91,701.12,One year,Mailed Check,DSL,Yes,Yes,1,1
CUST02604,2/13/2020,,40,20.99,1175.44,One year,Mailed Check,No service,No,Yes,0,0
CUST02605,12/20/2023,,1,86.37,3627.54,Two year,Credit Card,Fiber optic,Yes,No,1,0
CUST02606,3/27/2019,,49,88.83,5063.31,Two year,Mailed Check,No service,No,No,0,0
CUST02607,10/8/2020,,55,36.51,2044.56,One year,Electronic Check,Fiber optic,Yes,Yes,1,0
CUST02608,9/27/2020,,35,95.74,3829.6,One year,Mailed Check,Fiber optic,Yes,No,0,0
CUST02609,11/21/2021,2/19/2022,3,51.09,153.27,Month-to-month,Electronic Check,DSL,No,No,0,1
CUST02610,3/26/2021,,55,46.19,2771.4,Month-to-month,Credit Card,Fiber optic,Yes,No,1,0
CUST02611,7/28/2023,,31,98.74,3850.86,Month-to-month,PayPal,No service,No,No,0,0
CUST02612,1/17/2022,,24,68.15,3543.8,Month-to-month,Mailed Check,No service,Yes,Yes,1,0
CUST02613,8/27/2021,,40,33.22,1561.34,Two year,Electronic Check,DSL,No,Yes,0,0
CUST02614,6/2/2020,,21,59.33,1542.58,Month-to-month,Electronic Check,Fiber optic,Yes,Yes,0,0
CUST02615,3/16/2019,,32,64.87,2335.32,One year,Mailed Check,Fiber optic,No,Yes,1,0
CUST02616,3/23/2023,,58,42.83,2526.97,Month-to-month,PayPal,DSL,No,No,1,0
CUST02617,8/17/2022,,57,98.94,5639.58,Two year,Mailed Check,DSL,No,No,1,0
CUST02618,1/27/2020,11/1/2024,58,88.59,5138.22,One year,PayPal,DSL,Yes,No,0,1
CUST02619,8/8/2020,,37,39.88,1954.12,Month-to-month,PayPal,DSL,No,Yes,1,0
CUST02620,1/1/2021,,56,69.31,4158.6,Month-to-month,PayPal,No service,No,Yes,1,0
CUST02621,11/1/2023,,18,90.75,3720.75,Month-to-month,Mailed Check,Fiber optic,Yes,Yes,1,0
CUST02622,5/19/2023,,32,88.21,2822.72,Two year,PayPal,Fiber optic,No,No,0,0
CUST02623,4/8/2019,,12,69.54,2920.68,One year,Mailed Check,DSL,Yes,Yes,1,0
CUST02624,11/9/2023,,49,88.57,4428.5,Month-to-month,Credit Card,Fiber optic,No,No,0,0
CUST02625,9/4/2022,,59,95.74,5648.66,Month-to-month,PayPal,DSL,No,No,1,0
CUST02626,11/10/2020,,33,94.41,5475.78,Two year,Credit Card,Fiber optic,No,Yes,1,0
CUST02627,7/13/2020,,18,44.28,1771.2,One year,Mailed Check,Fiber optic,No,No,1,0
CUST02628,9/12/2019,10/31/2021,26,50.51,1313.26,Two year,Mailed Check,Fiber optic,Yes,No,0,1
CUST02629,6/26/2023,,15,65.45,3272.5,Month-to-month,Mailed Check,Fiber optic,No,No,1,0
CUST02630,1/23/2021,,49,32.76,1932.84,Two year,Mailed Check,Fiber optic,No,No,0,0
CUST02631,6/13/2021,,37,24.28,1432.52,One year,Electronic Check,Fiber optic,Yes,Yes,1,0
CUST02632,12/27/2023,,9,37.22,2121.54,Month-to-month,Mailed Check,DSL,No,Yes,0,0
CUST02633,3/30/2021,,4,35.26,246.82,Two year,Electronic Check,DSL,No,Yes,1,0
CUST02634,3/3/2023,,34,53.85,1938.6,Two year,PayPal,Fiber optic,Yes,No,1,0
CUST02635,6/19/2021,,52,90.12,4776.36,Month-to-month,PayPal,Fiber optic,No,No,0,0
CUST02636,3/2/2021,6/20/2023,28,26.09,730.52,Two year,PayPal,Fiber optic,No,Yes,0,1
CUST02637,11/25/2020,,31,53.4,2616.6,Two year,Credit Card,Fiber optic,No,No,1,0
CUST02638,1/18/2020,12/3/2022,35,21.79,762.65,Two year,Mailed Check,Fiber optic,Yes,No,1,1
CUST02639,10/13/2021,,3,81.64,2122.64,Month-to-month,PayPal,Fiber optic,No,No,1,0
CUST02640,11/18/2022,,33,91.88,3032.04,One year,Electronic Check,No service,Yes,No,1,0
CUST02641,10/15/2021,,23,44.16,1501.44,Month-to-month,Electronic Check,Fiber optic,Yes,Yes,1,0
CUST02642,1/22/2021,,26,41.02,2256.1,Month-to-month,Credit Card,DSL,No,Yes,0,0
CUST02643,6/21/2023,,56,94.41,5286.96,Two year,Mailed Check,DSL,No,Yes,0,0
CUST02644,11/29/2021,,44,90.99,4185.54,Month-to-month,Credit Card,DSL,No,No,1,0
CUST02645,6/30/2020,,50,84.04,4622.2,Two year,PayPal,Fiber optic,No,Yes,1,0
CUST02646,6/29/2023,,12,36.37,836.51,Month-to-month,PayPal,Fiber optic,No,No,1,0
CUST02647,6/19/2019,12/5/2021,30,93.55,2806.5,Month-to-month,Electronic Check,Fiber optic,Yes,No,1,1
CUST02648,1/29/2023,9/26/2023,8,79.54,636.32,Two year,Mailed Check,DSL,No,No,0,1
CUST02649,5/19/2021,,45,74.55,4323.9,Month-to-month,Credit Card,No service,No,Yes,0,0
CUST02650,6/11/2019,,34,22.43,807.48,Month-to-month,Mailed Check,Fiber optic,No,No,0,0
